;file_name;node;kingdom_best_all;kingdom_best_all_score;phylum_best_all;phylum_best_all_score;class_best_all;class_best_all_score;order_best_all;order_best_all_score;family_best_all;family_best_all_score;genus_best_all;genus_best_all_score;species_best_all;species_best_all_score
135;Bamboung_180;Mulets;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Mugiliformes;0.7312500000000001;Mugilidae;1.0;Mugil;1.0;Mugil cephalus;0.48124999999999996
136;Bamboung_180;Mâchoirons mari;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Mugiliformes;0.2125;Mugilidae;0.21875;Mugil;0.21875;Mugil cephalus;0.2125
137;Bamboung_180;Oiseaux;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;0.225;Sternidae;0.225;Sterna;0.23125;Sterna hirundo;0.225
138;Bamboung_180;Otolithes +;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.490625;Sciaenidae;0.74375;Otolithes;0.246875;Pseudotolithus senegalensis;0.240625
139;Bamboung_180;Petits benthoph;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gobiiformes;0.46875000000000006;Gobiidae;0.7031249999999999;;;;
140;Bamboung_180;Phytoplancton;Chromista;0.45;Ochrophyta;0.225;Bacillariophyceae;0.221875;Thalassiosirales;0.48750000000000004;Skeletonemataceae;0.23125;Skeletonema;0.24375;Skeletonema costatum;0.234375
141;Bamboung_180;Pomadasys;Animalia;0.75;Chordata;0.75;Actinopterygii;0.7475;Perciformes;0.7;Haemulidae;0.745;Pomadasys;0.745;;
142;Bamboung_180;Pompaneau +;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Carangiformes;0.9874999999999999;Carangidae;1.0;Trachinotus;0.95625;Trachinotus ovatus;0.1675
143;Bamboung_180;Raies;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.75;Myliobatiformes;0.7375;Dasyatidae;0.5;Dasyatis;0.45625;Dasyatis pastinaca;0.425
144;Bamboung_180;Requins;Animalia;0.75;Chordata;0.75;Chondrichthyes;0.5531250000000001;Carcharhiniformes;0.75;Carcharhinidae;0.75;Carcharhinus;0.75;Carcharhinus leucas;0.1875
145;Bamboung_180;Sardinelle +;Animalia;0.75;Chordata;0.75;Actinopterygii;0.7475;Clupeiformes;0.7475;Clupeidae;0.7475;Sardinella;0.74375;Sardinella aurita;0.17875
146;Bamboung_180;Sole-langue +;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;0.995;Soleidae;0.48625;Solea;0.48625;Solea senegalensis;0.2425
147;Bamboung_180;Tilapias;Animalia;0.7468750000000001;Chordata;0.7468750000000001;Actinopterygii;0.744375;Cichliformes;0.741875;Cichlidae;0.740625;Tilapia;0.271875;Oreochromis niloticus;0.17625000000000002
148;Bamboung_180;Tétrodon +;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Tetraodontiformes;1.0;Tetraodontidae;0.995;;;spp.;0.1125
149;Bamboung_180;Vivaneaux +;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Lutjaniformes;0.485;Lutjanidae;0.75;Lutjanus;0.75;Lutjanus goreensis;0.234375
150;Bamboung_180;Zooplancton;Animalia;0.6875;Arthropoda;0.375;Copepoda;0.32187499999999997;Calanoida;0.37187499999999996;Acartiidae;0.184375;Acartia;0.184375;Acartia tonsa;0.178125
151;Bay_of_Biscay_335;Anchovy;Animalia;0.9962500000000001;Chordata;0.9962500000000001;Actinopterygii;0.99375;Clupeiformes;0.9962500000000001;Engraulidae;0.9956250000000001;Engraulis;0.993125;Engraulis encrasicolus;0.745
152;Bay_of_Biscay_335;Bacteria;Bacteria;1.0;Proteobacteria;0.74625;Alphaproteobacteria;0.49875;Pelagibacterales;0.4875;Pelagibacteraceae;0.49375;Pelagibacter;0.49375;Candidatus Pelagibacter ubique;0.218125
153;Bay_of_Biscay_335;Benthic cephalopods;Animalia;0.9975;Mollusca;0.995;Cephalopoda;0.995;;;;;;;;
154;Bay_of_Biscay_335;Benthic meiofauna;Animalia;0.75;Nematoda;0.5625;Chromadorea;0.175;Monhysterida;0.13124999999999998;;;;;;
155;Bay_of_Biscay_335;Benthivorous demersal fish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.45625000000000004;Merlucciidae;0.240625;Merluccius;0.2375;Merluccius merluccius;0.2375
156;Bay_of_Biscay_335;Bottlenose dolphins;Animalia;1.0;Chordata;1.0;Mammalia;0.999375;Cetacea;0.9874999999999999;Delphinidae;0.999375;Tursiops;0.99875;Tursiops truncatus;0.9874999999999999
157;Bay_of_Biscay_335;Carnivorous benthic invertebrates;Animalia;1.0;Arthropoda;0.246875;Malacostraca;0.24375;Decapoda;0.24375;Nephropidae;0.2375;Nephrops;0.240625;Nephrops norvegicus;0.2375
158;Bay_of_Biscay_335;Common dolphins;Animalia;0.75;Chordata;0.75;Mammalia;0.75;Cetacea;0.7375;Delphinidae;0.75;Delphinus;0.7425;Delphinus delphis;0.74
159;Bay_of_Biscay_335;Detritus;Metazoa;0.00625;;;;;;;;;;;;
160;Bay_of_Biscay_335;Discards;Animalia;0.6875;Chordata;0.6875;Actinopterygii;0.4375;Gadiformes;0.25;Merlucciidae;0.25;Merluccius;0.25;Merluccius merluccius;0.25
161;Bay_of_Biscay_335;Harbour porpoises;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.703125;Phocoenidae;1.0;Phocoena;1.0;Phocoena phocoena;0.75
162;Bay_of_Biscay_335;Horse mackerel;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Carangiformes;0.9874999999999999;Carangidae;1.0;Trachurus;1.0;Trachurus trachurus;0.740625
163;Bay_of_Biscay_335;Large phytoplankton;Chromista;0.6375000000000001;Bacillariophyta;0.46875;Coscinodiscophyceae;0.7000000000000001;Thalassiosirales;0.2375;Thalassiosiraceae;0.2375;Thalassiosira;0.240625;Thalassiosira nordenskioeldii;0.23124999999999998
164;Bay_of_Biscay_335;Long-finned pilot whales;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.740625;Delphinidae;0.995;Globicephala;0.9975;Globicephala melas;0.75
165;Bay_of_Biscay_335;Mackerel;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;0.9874999999999999;Scombridae;1.0;Scomber;1.0;Scomber scombrus;0.740625
166;Bay_of_Biscay_335;Macrozooplankton;Animalia;0.996875;Arthropoda;0.996875;Copepoda;0.49624999999999997;Calanoida;0.27;Calanidae;0.27;Calanus;0.34562499999999996;Meganyctiphanes norvegica;0.244375
167;Bay_of_Biscay_335;Mesozooplankton;Animalia;1.0;Arthropoda;1.0;Copepoda;0.746875;Calanoida;0.7312500000000001;Calanidae;0.7312500000000001;Calanus;0.7312500000000001;Calanus helgolandicus;0.48
168;Bay_of_Biscay_335;Microzooplankton;Eukaryota/Protista;0.16249999999999998;Ciliophora;0.63125;Spirotrichea;0.44062500000000004;Tintinnida;0.22812500000000002;Tintinnidae;0.234375;Noctiluca;0.2375;Noctiluca scintillans;0.240625
169;Bay_of_Biscay_335;Necrophagous benthic invertebrates;Animalia;0.75;Arthropoda;0.1875;Malacostraca;0.184375;Amphipoda;0.184375;Nereididae;0.1875;Hediste;0.1875;Hediste diversicolor;0.1875
170;Bay_of_Biscay_335;Pelagic cephalopods;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Teuthida;0.4000000000000001;;;Illex;0.23124999999999998;Illex coindetii;0.228125
171;Bay_of_Biscay_335;Piscivorous and benthivorous demersal fish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.484375;Gadidae;0.46562499999999996;Pollachius;0.23125;Solea solea;0.2
172;Bay_of_Biscay_335;Piscivorous demersal fish;Animalia;0.95625;Chordata;0.95625;Actinopterygii;0.95625;Gadiformes;0.48750000000000004;Merlucciidae;0.48124999999999996;Merluccius;0.48750000000000004;Merluccius merluccius;0.246875
173;Bay_of_Biscay_335;Pursuit divers seabirds;Animalia;0.9375;Chordata;0.9375;Aves;0.9375;Charadriiformes;0.35625;Sulidae;0.246875;Morus;0.24375;Morus bassanus;0.240625
174;Bay_of_Biscay_335;Sardine;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;0.999375;Sardina;0.99375;Sardina pilchardus;0.75
175;Bay_of_Biscay_335;Small phytoplankton;Bacteria;0.334375;Cyanobacteria;0.3625;Cyanophyceae;0.321875;Mamiellales;0.234375;Mamiellaceae;0.23124999999999998;Micromonas;0.24375;Micromonas pusilla;0.23125
176;Bay_of_Biscay_335;Sprat;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;1.0;Sprattus;1.0;Sprattus sprattus;0.75
177;Bay_of_Biscay_335;Striped dolphins;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.9812500000000001;Delphinidae;0.9962500000000001;Stenella;0.96625;Stenella coeruleoalba;0.9706250000000001
178;Bay_of_Biscay_335;Sub-surface deposit feeders invertebrates;Animalia;0.9375;Annelida;0.5;Polychaeta;0.49375;Amphiurida;0.23125;Arenicolidae;0.5;Arenicola;0.5;Arenicola marina;0.5
179;Bay_of_Biscay_335;Suprabenthic invertebrates;Animalia;0.9375;Arthropoda;0.75;Malacostraca;0.75;Mysida;0.25;Mysidae;0.25;Neomysis;0.25;Neomysis integer;0.24375
180;Bay_of_Biscay_335;Suprabenthivorous demersal fish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.5;Gadidae;0.5;Trisopterus;0.5;Trisopterus minutus;0.2375
181;Bay_of_Biscay_335;Surface feeders seabirds;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;0.74625;Laridae;0.744375;Larus;0.7368750000000001;Larus michahellis;0.2325
182;Bay_of_Biscay_335;Surface suspension and deposit feeders inv;Animalia;0.9375;Mollusca;0.75;Bivalvia;0.75;Mytilida;0.49375;Mytilidae;0.5;Mytilus;0.5;Mytilus edulis;0.25
183;British_Columbia_Coast_478;Detritus;;;;;;;;;;;;;;
184;British_Columbia_Coast_478;P. cod ad.;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Gadus;0.728125;Gadus macrocephalus;0.49
185;British_Columbia_Coast_478;P. cod juv.;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;0.9937499999999999;Gadus;0.7375;Gadus macrocephalus;0.475
186;British_Columbia_Coast_478;P. halibut ad.;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;0.99125;Hippoglossus;1.0;Hippoglossus stenolepis;0.7462500000000001
187;British_Columbia_Coast_478;P. halibut juv.;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;0.999375;Hippoglossus;0.99625;Hippoglossus stenolepis;0.745
188;British_Columbia_Coast_478;Pac. Ocean perch;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scorpaeniformes;0.740625;Sebastidae;0.4625;Sebastes;1.0;Sebastes alutus;0.74375
189;British_Columbia_Coast_478;Pac. hake;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Merlucciidae;1.0;Merluccius;1.0;Merluccius productus;0.75
190;British_Columbia_Coast_478;arrowtooth ad.;Animalia;0.993125;Chordata;0.993125;Actinopterygii;0.993125;Pleuronectiformes;0.993125;Pleuronectidae;0.9906250000000001;Atheresthes;0.993125;Atheresthes stomias;0.75
191;British_Columbia_Coast_478;arrowtooth juv.;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;1.0;Atheresthes;1.0;Atheresthes stomias;0.75
192;British_Columbia_Coast_478;birds demer pisciv;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;0.44375;Alcidae;0.246875;Brachyramphus;0.24375;Brachyramphus marmoratus;0.234375
193;British_Columbia_Coast_478;birds pelag pisciv;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;0.21875;Alcidae;0.24375;Uria;0.24375;Uria aalge;0.2375
194;British_Columbia_Coast_478;birds zooplanktiv;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;0.23125;Alcidae;0.2375;Ptychoramphus;0.240625;Ptychoramphus aleuticus;0.240625
195;British_Columbia_Coast_478;bivalves;Animalia;0.75;Mollusca;0.75;Bivalvia;0.75;Mytilida;0.175;Mytilidae;0.175;Mytilus;0.175;Mytilus trossulus;0.1625
196;British_Columbia_Coast_478;carn. zooplankton;Animalia;1.0;Arthropoda;0.740625;Copepoda;0.75;Calanoida;0.49375;Calanidae;0.49375;Calanus;0.48750000000000004;Sagitta elegans;0.215625
197;British_Columbia_Coast_478;chinook;Animalia;0.9968750000000001;Chordata;0.9968750000000001;Actinopterygii;0.994375;Salmoniformes;0.9912500000000001;Salmonidae;0.99625;Oncorhynchus;0.995625;Oncorhynchus tshawytscha;0.7490625
198;British_Columbia_Coast_478;chum;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Salmoniformes;0.9874999999999999;Salmonidae;1.0;Oncorhynchus;1.0;Oncorhynchus keta;0.75
199;British_Columbia_Coast_478;coho;Animalia;0.75;Chordata;0.75;Actinopterygii;0.75;Salmoniformes;0.744375;Salmonidae;0.7468750000000001;Oncorhynchus;0.7478125000000001;Oncorhynchus kisutch;0.5625
200;British_Columbia_Coast_478;crabs;Animalia;0.75;Arthropoda;0.75;Malacostraca;0.75;Decapoda;0.75;Cancridae;0.5531250000000001;Cancer;0.3625;Cancer magister;0.18125
201;British_Columbia_Coast_478;dogfish;Animalia;0.9962500000000001;Chordata;0.9962500000000001;Chondrichthyes;0.993125;Squaliformes;0.9925;Squalidae;0.990625;Squalus;0.993125;Squalus suckleyi;0.48062499999999997
202;British_Columbia_Coast_478;echinoderms;Animalia;1.0;Echinodermata;1.0;Echinoidea;0.41875;Camptosteoidea;0.03125;Strongylocentrotidae;0.15;Strongylocentrotus;0.175;Strongylocentrotus franciscanus;0.171875
203;British_Columbia_Coast_478;flatfish other;Animalia;0.75;Chordata;0.75;Actinopterygii;0.75;Pleuronectiformes;0.75;Pleuronectidae;0.1875;;;Pleuronectiformes spp.;0.0125
204;British_Columbia_Coast_478;herb. zooplankton;Animalia;0.748125;Arthropoda;0.748125;Copepoda;0.7475;Calanoida;0.56125;Calanidae;0.371875;Calanus;0.371875;Calanus pacificus;0.16562500000000002
205;British_Columbia_Coast_478;herring ad.;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;1.0;Clupea;0.990625;Clupea pallasii;0.75
206;British_Columbia_Coast_478;herring juv.;Animalia;0.99875;Chordata;0.99875;Actinopterygii;0.99625;Clupeiformes;0.9946875;Clupeidae;0.9940625;Clupea;0.9928125;Clupea pallasii;0.748125
207;British_Columbia_Coast_478;jellies;Animalia;1.0;Cnidaria;1.0;Scyphozoa;0.7475;Semaeostomeae;0.74625;Ulmaridae;0.4875;Aurelia;0.75;Aurelia labiata;0.234375
208;British_Columbia_Coast_478;krill;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Euphausiacea;1.0;Euphausiidae;0.5;Euphausia;0.5;Euphausia pacifica;0.48124999999999996
209;British_Columbia_Coast_478;large squids;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Oegopsida;0.71875;Gonatidae;0.5;Gonatus;0.5;Gonatus onyx;0.23124999999999998
210;British_Columbia_Coast_478;lingcod;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.2125;Hexagrammidae;0.5;Ophiodon;0.9312499999999999;Ophiodon elongatus;0.7125
211;British_Columbia_Coast_478;macrophytes;Chromista;0.45;Ochrophyta;0.48750000000000004;Phaeophyceae;0.48750000000000004;Laminariales;0.48750000000000004;Laminariaceae;0.228125;Nereocystis;0.23125;Nereocystis luetkeana;0.234375
212;British_Columbia_Coast_478;misc. pred. pelagics;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;0.45625;Scombridae;0.48125;Scomber;0.15625;Oncorhynchus tshawytscha;0.08750000000000001
213;British_Columbia_Coast_478;misc. small demersals;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scorpaeniformes;0.42500000000000004;Scorpaenidae;0.39375;Sebastes;0.38749999999999996;;
214;British_Columbia_Coast_478;misc. small pelagics;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Engraulidae;0.4125;Clupea;0.225;Clupea pallasii;0.225
215;British_Columbia_Coast_478;myctophids;Animalia;0.7456250000000001;Chordata;0.74375;Actinopterygii;0.74125;Myctophiformes;0.73875;Myctophidae;0.74125;Stenobrachius;0.184375;Stenobrachius leucopsarus;0.184375
216;British_Columbia_Coast_478;mysticetae;Animalia;0.99875;Chordata;1.0;Mammalia;1.0;Cetacea;0.8450000000000001;Multiple (Balaenopteridae, Eschrichtiidae, Balaenidae);0.209375;Multiple;0.125;Multiple;0.115625
217;British_Columbia_Coast_478;odontocetae;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.9812500000000001;Multiple (Delphinidae, Phocoenidae, Monodontidae, Ziphiidae);0.184375;Multiple;0.1375;Multiple;0.128125
218;British_Columbia_Coast_478;other benthos;Animalia;1.0;Annelida;0.2375;Polychaeta;0.228125;Terebellida;0.23125;Cirratulidae;0.2375;Aphelochaeta;0.234375;Aphelochaeta sp.;0.21250000000000002
219;British_Columbia_Coast_478;pelagic sharks;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Lamniformes;0.45625;Lamnidae;0.23125;Lamna;0.225;nasus;0.184375
220;British_Columbia_Coast_478;phytoplankton;Chromista;0.42187500000000006;Bacillariophyta;0.2375;Coscinodiscophyceae;0.221875;Thalassiosirales;0.2375;Thalassiosiraceae;0.48125;Thalassiosira;0.49375;Thalassiosira pseudonana;0.47500000000000003
221;British_Columbia_Coast_478;pink;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9975;Salmoniformes;0.994375;Salmonidae;0.9975;Oncorhynchus;1.0;Oncorhynchus gorbuscha;0.75
222;British_Columbia_Coast_478;pollock ad.;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Gadus;0.994375;Gadus chalcogrammus;0.740625
223;British_Columbia_Coast_478;pollock juv.;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;0.999375;Gadus;0.996875;Gadus chalcogrammus;0.746875
224;British_Columbia_Coast_478;rajidae / ratfish;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Rajiformes;0.740625;Rajidae;0.725;Bathyraja;0.215625;Bathyraja interrupta;0.2
225;British_Columbia_Coast_478;rock sole;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;1.0;Lepidopsetta;1.0;Lepidopsetta bilineata;0.5
226;British_Columbia_Coast_478;rockfish other;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scorpaeniformes;0.73125;Sebastidae;0.45625;Sebastes;1.0;;
227;British_Columbia_Coast_478;sablefish ad.;Animalia;1.0;Chordata;1.0;Actinopterygii;0.996875;Scorpaeniformes;0.73125;Anoplopomatidae;1.0;Anoplopoma;1.0;Anoplopoma fimbria;0.75
228;British_Columbia_Coast_478;sablefish juv.;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scorpaeniformes;0.73125;Anoplopomatidae;1.0;Anoplopoma;1.0;Anoplopoma fimbria;0.75
229;British_Columbia_Coast_478;salmon shark;Animalia;0.75;Chordata;0.75;Chondrichthyes;0.559375;Lamniformes;0.75;Lamnidae;0.75;Lamna;0.75;Lamna ditropis;0.5625
230;British_Columbia_Coast_478;sea lions;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Otariidae;1.0;Multiple (Eumetopias, Zalophus, Neophoca);0.184375;Multiple;0.16875
231;British_Columbia_Coast_478;seals;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Phocidae;1.0;Multiple (Phoca, Halichoerus, Erignathus);0.184375;Multiple;0.15
232;British_Columbia_Coast_478;shrimps;Animalia;0.9962500000000001;Arthropoda;0.9962500000000001;Malacostraca;0.99375;Decapoda;0.99375;Pandalidae;0.71125;Pandalus;0.71125;;
233;British_Columbia_Coast_478;small squids;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Myopsida;0.45625000000000004;Loliginidae;0.4875;Doryteuthis;0.4875;Doryteuthis opalescens;0.45625000000000004
234;British_Columbia_Coast_478;sockeye;Animalia;0.995;Chordata;0.995;Actinopterygii;0.9925;Salmoniformes;0.989375;Salmonidae;0.9925;Oncorhynchus;0.99;Oncorhynchus nerka;0.748125
235;British_Columbia_Coast_478;yellowfin sole;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;1.0;Limanda;1.0;Limanda aspera;0.5
236;Celestun_247;Con.mic.zoo.fit;Animalia;0.5;Arthropoda;0.5;Malacostraca;0.25;Mysida;0.24375;Mysidae;0.24375;Neomysis;0.229375;Neomysis americana;0.2125
237;Celestun_247;Con.micro.zoopl;Animalia;0.5;Arthropoda;0.246875;Copepoda;0.240625;Calanoida;0.24375;Acartiidae;0.24375;Acartia;0.24375;Sagitta enflata;0.21875
238;Celestun_247;Con.microcr.zoo;Animalia;0.9375;Arthropoda;0.9375;Copepoda;0.5;Calanoida;0.5;Acartiidae;0.5;Acartia;0.5;Acartia tonsa;0.25
239;Celestun_247;Cons.mic.fitopl;Animalia;0.246875;Arthropoda;0.245;Copepoda;0.239375;Calanoida;0.240625;Acartiidae;0.24375;Acartia;0.245625;Acartia tonsa;0.243125
240;Celestun_247;Cons.microrustr;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.5;Mysida;0.25;Mysidae;0.25;Americamysis;0.25;Americamysis bahia;0.24375
241;Celestun_247;Detritus;;;;;;;;;;;;;;
242;Celestun_247;Fitoplanctofag.;Chromista;0.47500000000000003;Bacillariophyta;0.48124999999999996;Bacillariophyceae;0.2375;Thalassiosirales;0.48124999999999996;Thalassiosiraceae;0.234375;Skeletonema;0.240625;Thalassiosira pseudonana;0.23125
243;Celestun_247;Fitoplancton;Eukaryota;0.24375;Bacillariophyta;0.24375;Coscinodiscophyceae;0.228125;Thalassiosirales;0.24375;Thalassiosiraceae;0.240625;Thalassiosira;0.2375;Skeletonema costatum;0.234375
244;Celestun_247;Insectos;Animalia;1.0;Arthropoda;1.0;Insecta;1.0;Diptera;0.48750000000000004;Chironomidae;0.49375;Chironomus;0.475;Chironomus riparius;0.425
245;Celestun_247;Macrocrustaceos;Animalia;0.9375;Arthropoda;0.9375;Malacostraca;0.9375;Decapoda;0.75;Portunidae;0.23625000000000002;Callinectes;0.22999999999999998;Callinectes sapidus;0.21562499999999998
246;Celestun_247;Macrofitas;Plantae;0.9375;Tracheophyta;0.5;Magnoliopsida;0.2375;Alismatales;0.5;Rhizophoraceae;0.23125;Rhizophora;0.225;Rhizophora mangle;0.225
247;Celestun_247;Microcrustaceos;Animalia;0.9375;Arthropoda;0.9375;Copepoda;0.47000000000000003;Calanoida;0.48;Acartiidae;0.234375;Acartia;0.2375;Acartia tonsa;0.233125
248;Celestun_247;Moluscus;Animalia;0.9375;Mollusca;0.9375;Bivalvia;0.5;Ostreida;0.45;Ostreidae;0.5;Crassostrea;0.5;Crassostrea virginica;0.48124999999999996
249;Celestun_247;Omnivoros;Animalia;0.9375;Chordata;0.9375;Actinopterygii;0.9375;Perciformes;0.465625;Mugilidae;0.25;Mugil;0.25;Lagodon rhomboides;0.240625
250;Celestun_247;Otros peces;Animalia;0.9912500000000001;Chordata;0.9912500000000001;Actinopterygii;0.989375;Perciformes;0.23;Mugilidae;0.24562499999999998;Mugil;0.245;Mugil cephalus;0.243125
251;Celestun_247;Piscivoros;Animalia;0.96875;Chordata;0.96875;Actinopterygii;0.96875;Centropomiformes;0.228125;Centropomidae;0.5;Centropomus;0.5;Centropomus undecimalis;0.25
252;Celestun_247;Poliquetos;Animalia;0.75;Annelida;0.75;Polychaeta;0.75;Nereidida;0.125;Nereididae;0.184375;Nereis;0.18125;Nereis diversicolor;0.13125
253;Celestun_247;Zooplanktofagos;Animalia;0.5625;Chordata;0.375;Actinopterygii;0.375;Clupeiformes;0.375;Engraulidae;0.375;Anchoa;0.1875;Anchoa mitchilli;0.18125
254;Celestun_247;Zooplankton;Animalia;0.690625;Arthropoda;0.36875;Copepoda;0.18125;Calanoida;0.178125;Calanidae;0.1625;Acartia, Paracalanus, Temora;0.165625;Multiple species;0.078125
255;Central_Gulf_of_California_239;Carangidae;Animalia;0.75;Chordata;0.75;Actinopterygii;0.75;Carangiformes;0.73625;Carangidae;0.749375;Caranx;0.184375;Caranx caballus;0.15625
256;Central_Gulf_of_California_239;Clupaeidae;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;0.703125;Sardinops;0.16875;;
257;Central_Gulf_of_California_239;Crabs;Animalia;0.74375;Arthropoda;0.74375;Malacostraca;0.736875;Decapoda;0.736875;Brachyura;0.12187500000000001;;;;
258;Central_Gulf_of_California_239;Detritus;;;;;;;;;;;;;;
259;Central_Gulf_of_California_239;Discarded fish;Animalia;0.75;Chordata;0.75;Actinopterygii;0.75;Perciformes;0.14375;;;;;;
260;Central_Gulf_of_California_239;Haemulidae;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.975;Haemulidae;1.0;Haemulon;0.2375;;
261;Central_Gulf_of_California_239;Lutjanidae;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.6593749999999999;Lutjanidae;1.0;Lutjanus;0.20625;;
262;Central_Gulf_of_California_239;Meiobenthos;Animalia;0.54375;Nematoda;0.1625;Multiple;0.078125;Rhabditida;0.15625;Rhabditidae;0.15625;Turbatrix;0.134375;Turbatrix aceti;0.128125
263;Central_Gulf_of_California_239;Myctophidae;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Myctophiformes;1.0;Myctophidae;1.0;;;;
264;Central_Gulf_of_California_239;Other fish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;;;;;;;;
265;Central_Gulf_of_California_239;Other macrocrus;Animalia;0.75;Arthropoda;0.5625;Malacostraca;0.5625;Decapoda;0.175;Macrouridae;0.065625;;;;
266;Central_Gulf_of_California_239;Other molluscs;Animalia;1.0;Mollusca;1.0;Cephalopoda, Bivalvia, Gastropoda;0.21249999999999997;Oegopsida, Octopoda, Venerida, Mytilida;0.19687500000000002;Ommastrephidae, Octopodidae, Pinnidae, Veneridae;0.2;Dosidicus, Octopus, Pinna, Protothaca, Megapitaria;0.203125;;
267;Central_Gulf_of_California_239;Paralichthydae;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Paralichthyidae;0.9750000000000001;Paralichthys;0.2375;;
268;Central_Gulf_of_California_239;Phytoplankton;Chromista;0.228125;Bacillariophyta;0.2375;Bacillariophyceae;0.23125;Thalassiosirales;0.23124999999999998;Thalassiosiraceae;0.23124999999999998;Thalassiosira;0.2375;Thalassiosira pseudonana;0.226875
269;Central_Gulf_of_California_239;Polychaeta;Animalia;0.75;Annelida;0.75;Polychaeta;0.7375;;;;;;;;
270;Central_Gulf_of_California_239;Red crab;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Munididae;0.5625;Pleuroncodes;0.975;planipes;0.42375
